date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:19:00	12798/12798	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:38%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/010.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/010.webp	(from https://madewithgsap.com:443/effects/)
17:19:02	239477/239477	---M--	200	added ('OK')	video/mp4	etag:%228b37e2476abae878b4ae294b73fe833f%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/010.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/010.mp4	(from https://madewithgsap.com:443/effects/)
17:19:03	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:02%20GMT	https://madewithgsap.com/effects/effect010	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect010.html	(from https://madewithgsap.com:443/effects/)
17:19:04	24667/24667	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:03%20GMT	https://madewithgsap.com/effects/tutorial010	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial010.html	(from https://madewithgsap.com:443/effects/)
17:19:04	14570/14570	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:38%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/011.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/011.webp	(from https://madewithgsap.com:443/effects/)
17:19:06	232658/232658	---M--	200	added ('OK')	video/mp4	etag:%22723b93fb72b65884781c03e5260d60be%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/011.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/011.mp4	(from https://madewithgsap.com:443/effects/)
17:19:07	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:06%20GMT	https://madewithgsap.com/effects/effect011	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect011.html	(from https://madewithgsap.com:443/effects/)
17:19:08	24545/24545	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:07%20GMT	https://madewithgsap.com/effects/tutorial011	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial011.html	(from https://madewithgsap.com:443/effects/)
17:19:08	5358/5358	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:38%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/012.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/012.webp	(from https://madewithgsap.com:443/effects/)
17:19:10	163677/163677	---M--	200	added ('OK')	video/mp4	etag:%226d2b08b21ad14970877bf293f0464e4b%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/012.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/012.mp4	(from https://madewithgsap.com:443/effects/)
17:19:11	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:10%20GMT	https://madewithgsap.com/effects/effect012	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect012.html	(from https://madewithgsap.com:443/effects/)
17:19:12	25312/25312	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:11%20GMT	https://madewithgsap.com/effects/tutorial012	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial012.html	(from https://madewithgsap.com:443/effects/)
17:19:12	12256/12256	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/013.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/013.webp	(from https://madewithgsap.com:443/effects/)
17:19:14	595508/595508	---M--	200	added ('OK')	video/mp4	etag:%225755ef9b254bc3c2c4411dc604e2996d%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/013.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/013.mp4	(from https://madewithgsap.com:443/effects/)
17:19:15	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:14%20GMT	https://madewithgsap.com/effects/effect013	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect013.html	(from https://madewithgsap.com:443/effects/)
17:19:16	24774/24774	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:15%20GMT	https://madewithgsap.com/effects/tutorial013	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial013.html	(from https://madewithgsap.com:443/effects/)
17:19:16	22080/22080	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/014.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/014.webp	(from https://madewithgsap.com:443/effects/)
17:19:18	261582/261582	---M--	200	added ('OK')	video/mp4	etag:%22ab5c4acad981265a3e1dd50ac8d027f0%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/014.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/014.mp4	(from https://madewithgsap.com:443/effects/)
17:19:19	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:18%20GMT	https://madewithgsap.com/effects/effect014	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect014.html	(from https://madewithgsap.com:443/effects/)
17:19:20	24549/24549	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:19%20GMT	https://madewithgsap.com/effects/tutorial014	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial014.html	(from https://madewithgsap.com:443/effects/)
17:19:20	19414/19414	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/015.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/015.webp	(from https://madewithgsap.com:443/effects/)
17:19:22	692341/692341	---M--	200	added ('OK')	video/mp4	etag:%226676d231645282a6b6d296cde109ee6b%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/015.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/015.mp4	(from https://madewithgsap.com:443/effects/)
17:19:23	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:22%20GMT	https://madewithgsap.com/effects/effect015	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect015.html	(from https://madewithgsap.com:443/effects/)
17:19:24	24693/24693	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:23%20GMT	https://madewithgsap.com/effects/tutorial015	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial015.html	(from https://madewithgsap.com:443/effects/)
17:19:24	18658/18658	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/016.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/016.webp	(from https://madewithgsap.com:443/effects/)
17:19:26	565017/565017	---M--	200	added ('OK')	video/mp4	etag:%2296e8dc66e4e3c066a683627189a28666%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/016.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/016.mp4	(from https://madewithgsap.com:443/effects/)
17:19:26	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:26%20GMT	https://madewithgsap.com/effects/effect016	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect016.html	(from https://madewithgsap.com:443/effects/)
17:19:28	24727/24727	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:27%20GMT	https://madewithgsap.com/effects/tutorial016	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial016.html	(from https://madewithgsap.com:443/effects/)
17:19:28	11974/11974	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/017.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/017.webp	(from https://madewithgsap.com:443/effects/)
17:19:30	335137/335137	---M--	200	added ('OK')	video/mp4	etag:%2244b206512382b3c8d34a4a4248ac04a6%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/017.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/017.mp4	(from https://madewithgsap.com:443/effects/)
17:19:31	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:30%20GMT	https://madewithgsap.com/effects/effect017	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect017.html	(from https://madewithgsap.com:443/effects/)
17:19:32	24495/24495	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:31%20GMT	https://madewithgsap.com/effects/tutorial017	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial017.html	(from https://madewithgsap.com:443/effects/)
17:19:32	9832/9832	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/018.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/018.webp	(from https://madewithgsap.com:443/effects/)
17:19:34	434556/434556	---M--	200	added ('OK')	video/mp4	etag:%224c89c32fe570b47f78b9ee6f1d877542%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/018.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/018.mp4	(from https://madewithgsap.com:443/effects/)
17:19:35	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:34%20GMT	https://madewithgsap.com/effects/effect018	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect018.html	(from https://madewithgsap.com:443/effects/)
17:19:36	24745/24745	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:35%20GMT	https://madewithgsap.com/effects/tutorial018	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial018.html	(from https://madewithgsap.com:443/effects/)
17:19:36	42476/42476	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/019.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/019.webp	(from https://madewithgsap.com:443/effects/)
17:19:38	1523839/1523839	---M--	200	added ('OK')	video/mp4	etag:%22a6c1413eb83d9b7b9c464069fc1c264a%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/019.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/019.mp4	(from https://madewithgsap.com:443/effects/)
17:19:39	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:38%20GMT	https://madewithgsap.com/effects/effect019	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect019.html	(from https://madewithgsap.com:443/effects/)
17:19:40	25416/25416	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:39%20GMT	https://madewithgsap.com/effects/tutorial019	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial019.html	(from https://madewithgsap.com:443/effects/)
17:19:40	42688/42688	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/020.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/020.webp	(from https://madewithgsap.com:443/effects/)
17:19:42	444650/444650	---M--	200	added ('OK')	video/mp4	etag:%22e5cadee8a4dcbd8286984778972febbd%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/020.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/020.mp4	(from https://madewithgsap.com:443/effects/)
17:19:43	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:42%20GMT	https://madewithgsap.com/effects/effect020	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect020.html	(from https://madewithgsap.com:443/effects/)
17:19:44	24513/24513	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:43%20GMT	https://madewithgsap.com/effects/tutorial020	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial020.html	(from https://madewithgsap.com:443/effects/)
17:19:44	38098/38098	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/021.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/021.webp	(from https://madewithgsap.com:443/effects/)
17:19:46	452465/452465	---M--	200	added ('OK')	video/mp4	etag:%226b0a76de1d9237f1cbe0010d3f32a33d%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/021.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/021.mp4	(from https://madewithgsap.com:443/effects/)
17:19:47	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:46%20GMT	https://madewithgsap.com/effects/effect021	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect021.html	(from https://madewithgsap.com:443/effects/)
17:19:48	24555/24555	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:47%20GMT	https://madewithgsap.com/effects/tutorial021	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial021.html	(from https://madewithgsap.com:443/effects/)
17:19:48	17016/17016	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/022.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/022.webp	(from https://madewithgsap.com:443/effects/)
17:19:49	69891/69891	---M--	200	added ('OK')	video/mp4	etag:%22c6fd483cbb64d5928c140df8e8651e4b%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/022.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/022.mp4	(from https://madewithgsap.com:443/effects/)
17:19:51	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:50%20GMT	https://madewithgsap.com/effects/effect022	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect022.html	(from https://madewithgsap.com:443/effects/)
17:19:52	24845/24845	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:51%20GMT	https://madewithgsap.com/effects/tutorial022	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial022.html	(from https://madewithgsap.com:443/effects/)
17:19:52	18588/18588	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/023.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/023.webp	(from https://madewithgsap.com:443/effects/)
17:19:54	1102650/1102650	---M--	200	added ('OK')	video/mp4	etag:%22f4bfb9d1748e170d872fb78ea0c90c95%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/023.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/023.mp4	(from https://madewithgsap.com:443/effects/)
17:19:55	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:54%20GMT	https://madewithgsap.com/effects/effect023	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect023.html	(from https://madewithgsap.com:443/effects/)
17:19:56	24742/24742	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:55%20GMT	https://madewithgsap.com/effects/tutorial023	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial023.html	(from https://madewithgsap.com:443/effects/)
17:19:56	9650/9650	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/024.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/024.webp	(from https://madewithgsap.com:443/effects/)
17:19:58	228588/228588	---M--	200	added ('OK')	video/mp4	etag:%22a70f1678de78e03ea070daa71d4743b9%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/024.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/024.mp4	(from https://madewithgsap.com:443/effects/)
17:19:59	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:58%20GMT	https://madewithgsap.com/effects/effect024	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect024.html	(from https://madewithgsap.com:443/effects/)
17:19:59	24649/24649	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:49:59%20GMT	https://madewithgsap.com/effects/tutorial024	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial024.html	(from https://madewithgsap.com:443/effects/)
17:20:00	29024/29024	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/025.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/025.webp	(from https://madewithgsap.com:443/effects/)
17:20:02	815459/815459	---M--	200	added ('OK')	video/mp4	etag:%2285aebae2278ddae33c479e51b7ac0d9a%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/025.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/025.mp4	(from https://madewithgsap.com:443/effects/)
17:20:03	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:02%20GMT	https://madewithgsap.com/effects/effect025	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect025.html	(from https://madewithgsap.com:443/effects/)
17:20:04	24706/24706	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:03%20GMT	https://madewithgsap.com/effects/tutorial025	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial025.html	(from https://madewithgsap.com:443/effects/)
17:20:04	5772/5772	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/026.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/026.webp	(from https://madewithgsap.com:443/effects/)
17:20:06	334889/334889	---M--	200	added ('OK')	video/mp4	etag:%22352afb25f3c97ede1bba678502269e49%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/026.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/026.mp4	(from https://madewithgsap.com:443/effects/)
17:20:07	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:06%20GMT	https://madewithgsap.com/effects/effect026	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect026.html	(from https://madewithgsap.com:443/effects/)
17:20:08	26111/26111	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:07%20GMT	https://madewithgsap.com/effects/tutorial026	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial026.html	(from https://madewithgsap.com:443/effects/)
17:20:08	9462/9462	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:39%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/027.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/027.webp	(from https://madewithgsap.com:443/effects/)
17:20:10	207985/207985	---M--	200	added ('OK')	video/mp4	etag:%224893040cfbaa9f67cc74b75dbb191f15%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/027.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/027.mp4	(from https://madewithgsap.com:443/effects/)
17:20:11	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:10%20GMT	https://madewithgsap.com/effects/effect027	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect027.html	(from https://madewithgsap.com:443/effects/)
17:20:12	25277/25277	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:11%20GMT	https://madewithgsap.com/effects/tutorial027	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial027.html	(from https://madewithgsap.com:443/effects/)
17:20:12	36800/36800	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:40%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/028.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/028.webp	(from https://madewithgsap.com:443/effects/)
17:20:14	592016/592016	---M--	200	added ('OK')	video/mp4	etag:%225128c7716b70ec89225f1a3151e20f43%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/028.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/028.mp4	(from https://madewithgsap.com:443/effects/)
17:20:15	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:14%20GMT	https://madewithgsap.com/effects/effect028	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect028.html	(from https://madewithgsap.com:443/effects/)
17:20:16	25045/25045	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:15%20GMT	https://madewithgsap.com/effects/tutorial028	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial028.html	(from https://madewithgsap.com:443/effects/)
17:20:16	31388/31388	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:40%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/029.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/029.webp	(from https://madewithgsap.com:443/effects/)
17:20:18	868376/868376	---M--	200	added ('OK')	video/mp4	etag:%2211b7ca5cc7ee3b2ff0650ee3a3cef90f%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/029.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/029.mp4	(from https://madewithgsap.com:443/effects/)
17:20:18	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:18%20GMT	https://madewithgsap.com/effects/effect029	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect029.html	(from https://madewithgsap.com:443/effects/)
17:20:20	24509/24509	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:19%20GMT	https://madewithgsap.com/effects/tutorial029	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial029.html	(from https://madewithgsap.com:443/effects/)
17:20:20	7826/7826	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:40%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/030.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/030.webp	(from https://madewithgsap.com:443/effects/)
17:20:22	190360/190360	---M--	200	added ('OK')	video/mp4	etag:%2285298e4a9c10e7e55fe1f97a030a5146%22	https://pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/030.mp4	/Users/kryoleith_macsrt/desktop/WBST/pub-8ca9b5847fbb4d4fb97b3497fb9521d5.r2.dev/video_OPTIM/030.mp4	(from https://madewithgsap.com:443/effects/)
17:20:23	10905/10905	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:22%20GMT	https://madewithgsap.com/effects/effect030	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/effect030.html	(from https://madewithgsap.com:443/effects/)
17:20:24	24676/24676	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20Jan%202026%2011:50:23%20GMT	https://madewithgsap.com/effects/tutorial030	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/effects/tutorial030.html	(from https://madewithgsap.com:443/effects/)
17:20:24	18094/18094	---M--	200	added ('OK')	image/webp	date:Thu,%2003%20Apr%202025%2022:08:40%20GMT	https://madewithgsap.com/assets/collection/thumb_webp/031.webp	/Users/kryoleith_macsrt/desktop/WBST/madewithgsap.com/assets/collection/thumb_webp/031.webp	(from https://madewithgsap.com:443/effects/)
